DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR,MES_NUMERO,MES_NOMBRE,DIA_SEMANA,TIPO_DIA,ESTACION
2025-04-26,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,32622,NO,4,Abril,Sábado,Fin de semana,Otoño
2025-04-26,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5270,NO,4,Abril,Sábado,Fin de semana,Otoño
2025-04-26,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3964,NO,4,Abril,Sábado,Fin de semana,Otoño
2025-04-27,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1412,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2770,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,10258,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,303,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2757,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,301,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18517,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3321,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-27,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2090,NO,4,Abril,Domingo,Fin de semana,Otoño
2025-04-28,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14921,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9447,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35788,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1269,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,870,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16592,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1732,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,75549,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13678,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-28,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14084,NO,4,Abril,Lunes,Día de semana,Otoño
2025-04-29,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14950,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9344,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35726,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1323,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1014,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16378,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1760,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,75560,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13296,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-29,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14213,NO,4,Abril,Martes,Día de semana,Otoño
2025-04-30,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14655,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9652,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,36712,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1443,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1149,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16538,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1817,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,77809,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15918,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-04-30,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14176,NO,4,Abril,Miércoles,Día de semana,Otoño
2025-05-01,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1605,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2673,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5829,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,208,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7483,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,262,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16421,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2949,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-01,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1837,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-02,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4748,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4342,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15671,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,536,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,376,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5873,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,537,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,32366,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5482,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-02,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4488,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-03,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4387,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4181,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16331,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,429,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,447,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5323,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,514,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,31819,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4869,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-03,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3962,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-04,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1451,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2289,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9583,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,275,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2347,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,322,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,17051,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2993,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-04,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2089,NO,5,Mayo,Domingo,Fin de semana,Otoño
2025-05-05,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,11591,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7377,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,27227,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1021,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,731,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12323,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1439,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,55298,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9524,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-05,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,11183,NO,5,Mayo,Lunes,Día de semana,Otoño
2025-05-06,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3,NO,5,Mayo,Martes,Día de semana,Otoño
2025-05-07,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14756,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8982,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35314,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1343,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,886,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15360,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1792,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,73306,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13758,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-07,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13958,NO,5,Mayo,Miércoles,Día de semana,Otoño
2025-05-08,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14025,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8794,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,34981,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1184,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1002,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14952,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1639,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,69962,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12648,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-08,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13427,NO,5,Mayo,Jueves,Día de semana,Otoño
2025-05-09,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14843,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9515,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,36967,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1466,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,929,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16373,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1925,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,76582,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14052,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-09,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14228,NO,5,Mayo,Viernes,Día de semana,Otoño
2025-05-10,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5038,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4527,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,17543,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,540,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,407,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6566,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,497,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,34998,NO,5,Mayo,Sábado,Fin de semana,Otoño
2025-05-10,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6125,NO,5,Mayo,Sábado,Fin de semana,Otoño
